Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,0
Role 15,0
Role 2,0
Role 5,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
Pay Invoice,590.0381202721596,242.25848746299744,892.856240272522,59003.81202721596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09748694633444,1.6823506073819265,6.2003905574480696,409.748694633444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),242.25848746299744,590.0381202721596,892.856240272522
Process Cycle Time excluding out of timetable hours (s),242.25848746299744,590.0381202721596,892.856240272522
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),242.25848746299744,590.0381202721596,892.856240272522
Cost,1.6823506073819265,4.09748694633444,6.2003905574480696


Process Cycle Time (s) distribution
From,To,Count
242,307,9
308,373,7
374,439,11
440,505,11
506,571,9
572,637,8
638,703,12
704,769,12
770,835,7
836,901,14

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
242,307,9
308,373,7
374,439,11
440,505,11
506,571,9
572,637,8
638,703,12
704,769,12
770,835,7
836,901,14

Process Cost distribution
From,To,Count
1,1,18
2,2,21
3,3,24
4,4,22
5,5,15
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0

In-timetable Cycle time (s) distribution
From,To,Count
242,307,9
308,373,7
374,439,11
440,505,11
506,571,9
572,637,8
638,703,12
704,769,12
770,835,7
836,901,14



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,666.4624266624451,666.4624266624451,0.0,4.628211296266979
2,505.49150133132935,505.49150133132935,0.0,3.5103576481342316
3,629.2296848297119,629.2296848297119,0.0,4.3696505890952215
4,426.175564289093,426.175564289093,0.0,2.959552529785368
5,242.25848746299744,242.25848746299744,0.0,1.6823506073819265
6,414.98628306388855,414.98628306388855,0.0,2.8818491879436703
7,735.0242931842804,735.0242931842804,0.0,5.10433536933528
8,409.1936500072479,409.1936500072479,0.0,2.841622569494777
9,749.3972885608673,749.3972885608673,0.0,5.204147837228245
10,532.6621098518372,532.6621098518372,0.0,3.699042429526647
11,747.4303588867188,747.4303588867188,0.0,5.1904886033799915
12,839.8657257556915,839.8657257556915,0.0,5.832400873303413
13,715.7950687408447,715.7950687408447,0.0,4.970799088478088
14,638.2650899887085,638.2650899887085,0.0,4.43239645825492
15,672.4417452812195,672.4417452812195,0.0,4.669734342230691
16,626.6906633377075,626.6906633377075,0.0,4.352018495400746
17,663.0219802856445,663.0219802856445,0.0,4.604319307539198
18,836.6069445610046,836.6069445610046,0.0,5.80977044834031
19,769.7568817138672,769.7568817138672,0.0,5.345533900790745
20,824.6209623813629,824.6209623813629,0.0,5.726534460981687
21,554.4587144851685,554.4587144851685,0.0,3.8504077394803367
22,492.77033162117004,492.77033162117004,0.0,3.4220161918136807
23,637.8045451641083,637.8045451641083,0.0,4.429198230306308
24,410.94075202941895,410.94075202941895,0.0,2.8537552224265204
25,685.7441051006317,685.7441051006317,0.0,4.762111840976609
26,854.0209748744965,854.0209748744965,0.0,5.930701214406225
27,757.028650522232,757.028650522232,0.0,5.257143406404389
28,580.229437828064,580.229437828064,0.0,4.029371096028222
29,804.3302133083344,804.3302133083344,0.0,5.5856264813078775
30,463.95652770996094,463.95652770996094,0.0,3.2219203313191733
31,530.2731897830963,530.2731897830963,0.0,3.682452706827058
32,545.3845150470734,545.3845150470734,0.0,3.7873924656046762
33,741.9700813293457,741.9700813293457,0.0,5.152570009231567
34,543.6108160018921,543.6108160018921,0.0,3.7750751111242504
35,272.5470926761627,272.5470926761627,0.0,1.8926881435844634
36,884.1344332695007,884.1344332695007,0.0,6.139822453260422
37,760.5893113613129,760.5893113613129,0.0,5.281870217786895
38,696.0546119213104,696.0546119213104,0.0,4.833712582786878
39,429.99865341186523,429.99865341186523,0.0,2.98610175980462
40,413.9651334285736,413.9651334285736,0.0,2.874757871031761
41,751.8607666492462,751.8607666492462,0.0,5.221255323953098
42,739.2312660217285,739.2312660217285,0.0,5.133550458484226
43,808.1484913825989,808.1484913825989,0.0,5.612142301268047
44,810.3227715492249,810.3227715492249,0.0,5.627241469091839
45,371.5365061759949,371.5365061759949,0.0,2.5801146262221866
46,841.7683193683624,841.7683193683624,0.0,5.845613328946961
47,414.78509736061096,414.78509736061096,0.0,2.880452065004243
48,378.95729660987854,378.95729660987854,0.0,2.6316478931241565
49,867.614639043808,867.614639043808,0.0,6.025101660026444
50,352.7787551879883,352.7787551879883,0.0,2.449852466583252
51,462.7647895812988,462.7647895812988,0.0,3.213644372092353
52,455.1861915588379,455.1861915588379,0.0,3.1610152191585965
53,892.856240272522,892.856240272522,0.0,6.2003905574480696
54,754.57000207901,754.57000207901,0.0,5.240069458882014
55,244.74387216567993,244.74387216567993,0.0,1.6996102233727772
56,255.75399494171143,255.75399494171143,0.0,1.7760694093174405
57,873.9166510105133,873.9166510105133,0.0,6.068865632017453
58,790.102963924408,790.102963924408,0.0,5.486826138363944
59,264.2701768875122,264.2701768875122,0.0,1.8352095617188349
60,715.1406579017639,715.1406579017639,0.0,4.966254568762249
61,322.44932532310486,322.44932532310486,0.0,2.2392314258548947
62,803.9746344089508,803.9746344089508,0.0,5.583157183395492
63,428.2863624095917,428.2863624095917,0.0,2.974210850066609
64,377.2015104293823,377.2015104293823,0.0,2.6194549335373774
65,368.9781582355499,368.9781582355499,0.0,2.562348321080208
66,865.2946870326996,865.2946870326996,0.0,6.008990882171525
67,255.77726316452026,255.77726316452026,0.0,1.7762309941980574
68,878.4709861278534,878.4709861278534,0.0,6.100492959221204
69,442.12545108795166,442.12545108795166,0.0,3.0703156325552197
70,457.506995677948,457.506995677948,0.0,3.1771319144301944
71,814.2291100025177,814.2291100025177,0.0,5.654368819461928
72,595.5180187225342,595.5180187225342,0.0,4.135541796684265
73,889.7834196090698,889.7834196090698,0.0,6.1790515250629845
74,842.6797358989716,842.6797358989716,0.0,5.851942610409525
75,357.51378440856934,357.51378440856934,0.0,2.482734613948398
76,586.8778250217438,586.8778250217438,0.0,4.075540451539887
77,848.3222405910492,848.3222405910492,0.0,5.891126670771175
78,553.508731842041,553.508731842041,0.0,3.8438106377919516
79,701.2399530410767,701.2399530410767,0.0,4.8697218961185875
80,370.10893177986145,370.10893177986145,0.0,2.5702009151379266
81,457.04665637016296,457.04665637016296,0.0,3.1739351136816873
82,633.9255425930023,633.9255425930023,0.0,4.402260712451405
83,613.5194268226624,613.5194268226624,0.0,4.260551575157377
84,535.873693227768,535.873693227768,0.0,3.7213450918594995
85,674.8045966625214,674.8045966625214,0.0,4.68614303237862
86,477.69023394584656,477.69023394584656,0.0,3.3172932912906012
87,461.6655819416046,461.6655819416046,0.0,3.2060109857055874
88,647.4284791946411,647.4284791946411,0.0,4.496031105518341
89,299.15980768203735,299.15980768203735,0.0,2.077498664458593
90,392.36108779907227,392.36108779907227,0.0,2.7247297763824463
91,469.6125900745392,469.6125900745392,0.0,3.2611985421843
92,511.83389353752136,511.83389353752136,0.0,3.5544020384550095
93,301.1170790195465,301.1170790195465,0.0,2.0910908265246286
94,275.2356743812561,275.2356743812561,0.0,1.911358849869834
95,665.0846931934357,665.0846931934357,0.0,4.618643702732192
96,863.4019603729248,863.4019603729248,0.0,5.9958469470342
97,652.0534451007843,652.0534451007843,0.0,4.528148924311002
98,535.002293586731,535.002293586731,0.0,3.7152937054634094
99,653.7957856655121,653.7957856655121,0.0,4.540248511566056
100,371.8541305065155,371.8541305065155,0.0,2.582320350739691
