Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,0
Role 54,0
Role 2,0
Role 5,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Pay Invoice,583.6003587603569,255.3519148826599,896.7698125839233,58360.03587603569,0.0,0.0,0.0,0.0,0.01,0.0,1.0,1.0,4.052780269169147,1.7732771866851382,6.2275681429439125,405.27802691691465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),255.3519148826599,583.6103587603569,896.7698125839233
Process Cycle Time excluding out of timetable hours (s),255.3519148826599,583.6003587603569,896.7698125839233
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),255.3519148826599,583.6103587603569,896.7698125839233
Cost,1.7732771866851382,4.052780269169147,6.2275681429439125


Process Cycle Time (s) distribution
From,To,Count
255,319,11
320,384,8
385,449,12
450,514,8
515,579,7
580,644,12
645,709,9
710,774,13
775,839,10
840,904,10

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
255,319,11
320,384,8
385,449,12
450,514,8
515,579,7
580,644,12
645,709,9
710,774,13
775,839,10
840,904,10

Process Cost distribution
From,To,Count
1,1,24
2,2,18
3,3,24
4,4,22
5,5,12
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0

In-timetable Cycle time (s) distribution
From,To,Count
255,319,11
320,384,8
385,449,12
450,514,8
515,579,7
580,644,12
645,709,9
710,774,13
775,839,10
840,904,10



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,516.2139136791229,516.2139136791229,0.0,3.5848188449939093
2,411.7787992954254,411.7787992954254,0.0,2.859574995107121
3,674.8178336620331,674.8178336620331,0.0,4.6862349559863405
4,630.4377188682556,630.4377188682556,0.0,4.378039714362886
5,464.7466537952423,464.7466537952423,0.0,3.2274073180225162
6,759.9261295795441,759.9261295795441,0.0,5.277264788746834
7,589.8471138477325,589.8471138477325,0.0,4.096160512831476
8,784.3895735740662,784.3895735740662,0.0,5.44714981648657
9,408.09074997901917,408.09074997901917,0.0,2.8339635415209665
10,841.6466121673584,841.6466121673584,0.0,5.8447681400511
11,892.910799741745,892.910799741745,0.0,6.200769442651007
12,393.38837480545044,393.38837480545044,0.0,2.731863713926739
13,631.57892370224,631.57892370224,0.0,4.385964747932222
14,561.0105600357056,561.0105600357056,0.0,3.895906666914622
15,354.78641724586487,354.78641724586487,0.0,2.463794564207395
16,721.7458529472351,721.7458529472351,0.0,5.012123978800243
17,836.7505059242249,836.7505059242249,0.0,5.810767402251561
18,798.0345931053162,798.0345931053162,0.0,5.541906896564695
19,290.6846957206726,290.6846957206726,0.0,2.0186437202824488
20,835.8059480190277,835.8059480190277,0.0,5.804207972354359
21,527.8629860877991,527.8629860877991,0.0,3.6657151811652713
22,721.8481447696686,721.8481447696686,0.0,5.012834338678254
23,397.25054907798767,397.25054907798767,0.0,2.7586843685971365
24,896.7698125839233,896.7698125839233,0.0,6.2275681429439125
25,714.8088297843933,714.8088297843933,0.0,4.963950206836064
26,397.24387764930725,397.24387764930725,0.0,2.7586380392313004
27,741.2263939380646,741.2263939380646,0.0,5.147405513458782
28,620.900075674057,620.900075674057,0.0,4.31180608106984
29,610.4812285900116,610.4812285900116,0.0,4.239452976319525
30,279.68993616104126,279.68993616104126,0.0,1.9422912233405643
31,750.0989427566528,750.0989427566528,0.0,5.209020435810089
32,758.578586101532,758.578586101532,0.0,5.267906847927305
33,800.5926580429077,800.5926580429077,0.0,5.5596712364090815
34,361.7424011230469,361.7424011230469,0.0,2.512100007798937
35,760.2168123722076,760.2168123722076,0.0,5.279283419251442
36,390.78463864326477,390.78463864326477,0.0,2.71378221280045
37,343.67327189445496,343.67327189445496,0.0,2.3866199437114926
38,288.30072593688965,288.30072593688965,0.0,2.0020883745617337
39,855.3084602355957,855.3084602355957,0.0,5.939642084969415
40,686.0052919387817,686.0052919387817,0.0,4.763925638463762
41,570.9018642902374,570.9018642902374,0.0,3.9645962797933154
42,679.3719093799591,679.3719093799591,0.0,4.717860481805271
43,697.0055651664734,697.0055651664734,0.0,4.840316424767177
44,769.8727905750275,769.8727905750275,0.0,5.346338823437691
45,419.54971051216125,419.54971051216125,0.0,2.913539656334453
46,626.8963851928711,626.8963851928711,0.0,4.3534471193949384
47,500.1605591773987,500.1605591773987,0.0,3.473337216509713
48,523.4446663856506,523.4446663856506,0.0,3.6350324054559073
49,572.6544947624207,572.6544947624207,0.0,3.9767673247390323
50,857.9872875213623,857.9872875213623,0.0,5.958245052231683
51,888.2542717456818,888.2542717456818,0.0,6.168432442678346
52,853.8288266658783,853.8288266658783,0.0,5.929366851846377
53,397.709538936615,397.709538936615,0.0,2.7618717981709375
54,790.5909168720245,790.5909168720245,0.0,5.490214700500171
55,273.1583442687988,273.1583442687988,0.0,1.8969329463111029
56,643.4871251583099,643.4871251583099,0.0,4.468660591377152
57,498.5880160331726,498.5880160331726,0.0,3.462416778008143
58,370.7240364551544,370.7240364551544,0.0,2.5744724753830166
59,486.2583348751068,486.2583348751068,0.0,3.376793992188242
60,287.2217161655426,286.2217161655426,0.0,1.987650806705157
61,880.1820299625397,880.1820299625397,0.0,6.112375208073193
62,646.0979120731354,646.0979120731354,0.0,4.48679105606344
63,338.31907534599304,338.31907534599304,0.0,2.349438023236063
64,841.97194647789,841.97194647789,0.0,5.847027406096458
65,893.6704664230347,893.6704664230347,0.0,6.206044905715519
66,327.2419710159302,327.2419710159302,0.0,2.272513687610626
67,369.4154350757599,369.4154350757599,0.0,2.5653849658038883
68,471.5433521270752,471.5433521270752,0.0,3.274606611993578
69,723.7148590087891,723.7148590087891,0.0,5.02579763200548
70,292.19221925735474,292.19221925735474,0.0,2.0291126337316303
71,474.5440847873688,474.5440847873688,0.0,3.2954450332456164
72,588.7809686660767,588.7809686660767,0.0,4.0887567268477545
73,587.5695307254791,587.5695307254791,0.0,4.080343963371383
74,747.1954209804535,747.1954209804535,0.0,5.188857090142038
75,255.3519148826599,255.3519148826599,0.0,1.7732771866851382
76,451.2137291431427,451.2137291431427,0.0,3.133428674605158
77,616.7841196060181,616.7841196060181,0.0,4.28322305281957
78,676.843118429184,676.843118429184,0.0,4.700299433535999
79,674.7146184444427,674.7146184444427,0.0,4.685518183641964
80,738.279543876648,738.279543876648,0.0,5.126941276921166
81,624.0502736568451,624.0502736568451,0.0,4.3336824559503135
82,716.5004138946533,716.5004138946533,0.0,4.975697318712871
83,819.8928070068359,819.8928070068359,0.0,5.693700048658583
84,273.2051956653595,273.2051956653595,0.0,1.8972583032316632
85,680.7938852310181,680.7938852310181,0.0,4.727735314104292
86,820.6979396343231,820.6979396343231,0.0,5.699291247460577
87,427.68986201286316,427.68986201286316,0.0,2.9700684862004385
88,290.21512722969055,290.21512722969055,0.0,2.015382827983962
89,282.4831178188324,282.4831178188324,0.0,1.961688318186336
90,446.32721638679504,446.32721638679504,0.0,3.0994945582416324
91,633.2116060256958,633.2116060256958,0.0,4.397302819622888
92,568.2426655292511,568.2426655292511,0.0,3.9461296217309103
93,403.44246530532837,403.44246530532837,0.0,2.801683786842558
94,796.6522011756897,796.6522011756897,0.0,5.532306952608956
95,483.05832529067993,483.05832529067993,0.0,3.3545717034074993
96,343.4220175743103,343.4220175743103,0.0,2.3848751220438213
97,271.1230435371399,271.1230435371399,0.0,1.8827989134523604
98,786.3346202373505,786.3346202373505,0.0,5.460657084981601
99,432.6431927680969,432.6431927680969,0.0,3.0044666164451175
100,655.7818305492401,655.7818305492401,0.0,4.554040489925279
