Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 7,6
Role 6,0
Role 3,0
Role 2,0
Role 5,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179
Pay Invoice,540.8439111828804,242.60709857940674,896.9718084335327,54084.39111828804,0.0,0.0,0.0,0.0,54463.325382835865,0.0,158460.0,5446332.5382835865,3.755860494325558,1.6847715179125469,6.228970891899532,375.5860494325558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),261.91296219825745,55004.16929401874,158848.12418031693
Process Cycle Time excluding out of timetable hours (s),242.60709857940674,540.8439111828804,896.9718084335327
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),261.91296219825745,55004.16929401874,158848.12418031693
Cost,1.6847715179125469,3.7558604943255576,6.228970891899532


Process Cycle Time (s) distribution
From,To,Count
261,16119,17
16120,31978,23
31979,47837,7
47838,63696,13
63697,79555,11
79556,95414,11
95415,111273,8
111274,127132,2
127133,142991,5
142992,158850,3

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
261,16119,17
16120,31978,23
31979,47837,7
47838,63696,13
63697,79555,11
79556,95414,11
95415,111273,8
111274,127132,2
127133,142991,5
142992,158850,3

Process Cost distribution
From,To,Count
1,1,24
2,2,26
3,3,20
4,4,24
5,5,6
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0

In-timetable Cycle time (s) distribution
From,To,Count
242,307,14
308,373,9
374,439,10
440,505,15
506,571,10
572,637,10
638,703,5
704,769,13
770,835,10
836,901,4



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,33803.65840959549,442.6584095954895,0.0,3.0740167333020105
2,9217.988825321198,497.5122535228729,0.0,3.454946205019951
3,65818.23577332497,255.64874243736267,0.0,1.775338489148352
4,49252.38600277901,660.4412596225739,0.0,4.586397636267874
5,9660.366913795471,542.4292242527008,0.0,3.7668696128659778
6,7951.107322692871,457.22393798828125,0.0,3.175166236029731
7,613.1433324813843,613.1433324813843,0.0,4.257939808898502
8,135231.47394537926,616.9033560752869,0.0,4.284051083856159
9,113419.44215655327,408.3788676261902,0.0,2.8359643585152097
10,101032.89507579803,328.4638657569885,0.0,2.2809990677568646
11,91422.31155657768,629.4599442481995,0.0,4.371249612834719
12,79485.82346725464,552.1915078163147,0.0,3.8346632487244077
13,61731.72023272514,499.1273138523102,0.0,3.466161901752154
14,53662.526411771774,578.3645794391632,0.0,4.016420690549745
15,32475.69590830803,877.9617123603821,0.0,6.096956335835987
16,13574.640539884567,650.7662982940674,0.0,4.519210404819912
17,11986.729563236237,755.241453409195,0.0,5.244732315341632
18,36229.303305625916,487.98487615585327,0.0,3.3887838621934256
19,30998.449944972992,408.1011252403259,0.0,2.8340355919467077
20,19881.387577056885,276.4144985675812,0.0,1.919545128941536
21,3601.3294417858124,244.91805768013,0.0,1.7008198450009029
22,261.91296219825745,261.91296219825745,0.0,1.8188400152656767
23,51094.92638587952,634.9263858795166,0.0,4.409211013052198
24,48800.41191196442,242.60709857940674,0.0,1.6847715179125469
25,30001.24690270424,426.3555474281311,0.0,2.960802412695355
26,18127.15026497841,315.2702736854553,0.0,2.1893769005934396
27,131050.78246498108,341.5074088573456,0.0,2.371579228176011
28,59039.08548331261,268.5869507789612,0.0,1.8651871581872304
29,52965.049193143845,740.6154029369354,0.0,5.143162520395385
30,49933.489486694336,792.5860376358032,0.0,5.504069705804189
31,87312.65056681633,428.7347915172577,0.0,2.9773249410920672
32,82568.12105321884,377.4034934043884,0.0,2.620857593086031
33,79049.21139216423,787.281129360199,0.0,5.467230065001382
34,76978.85951185226,704.6279652118683,0.0,4.893249758415752
35,64744.28249955177,552.2908380031586,0.0,3.835353041688601
36,53439.18879365921,835.614727973938,0.0,5.802880055374569
37,23529.549045085907,778.9919192790985,0.0,5.409666106104851
38,21892.24569249153,720.1932046413422,0.0,5.00134169889821
39,19568.189202547073,510.273140668869,0.0,3.543563476867146
40,17125.423630952835,815.4291017055511,0.0,5.662702095177439
41,5237.5240314006805,773.7094604969025,0.0,5.372982364561823
42,48302.91723823547,611.8257961273193,0.0,4.248790250884162
43,29627.122447013855,721.039544582367,0.0,5.0072190595997705
44,19343.098023176193,478.8135666847229,0.0,3.3250942130883536
45,104859.99819731712,474.60154032707214,0.0,3.2958440300491123
46,104712.82132148743,480.2695322036743,0.0,3.3352050847477384
47,104138.35620880127,480.75727343559265,0.0,3.3385921766360602
48,101454.91692304611,723.3564624786377,0.0,5.023308767212762
49,84606.01271271706,344.90479493141174,0.0,2.3951721870236926
50,69028.1552169323,243.59678554534912,0.0,1.6916443440649245
51,36298.080310344696,267.4703812599182,0.0,1.8574332031938765
52,7395.090899705887,840.8205511569977,0.0,5.839031605256928
53,317.18602538108826,317.18602538108826,0.0,2.2026807318131127
54,409.5216362476349,409.5216362476349,0.0,2.8439002517196865
55,41655.97201037407,417.9383428096771,0.0,2.9023496028449802
56,28515.19836807251,802.3898856639862,0.0,5.572151983777682
57,27740.734772205353,612.5435302257538,0.0,4.253774515456623
58,22643.53486275673,679.752623796463,0.0,4.720504331919882
59,17627.693440437317,472.7626144886017,0.0,3.2830737117264004
60,17215.73278236389,372.46999859809875,0.0,2.586597212486797
61,127628.92138957977,615.2635500431061,0.0,4.272663541966015
62,123443.07325863838,603.4737329483032,0.0,4.190789812140995
63,106392.18726706505,517.2647495269775,0.0,3.5921163161595664
64,105020.92601823807,362.5462911128998,0.0,2.517682577172915
65,90931.78634858131,299.5767631530762,0.0,2.080394188563029
66,83948.31934046745,491.000501871109,0.0,3.409725707438257
67,59334.88794517517,263.21892046928406,0.0,1.8279091699255838
68,36217.60537648201,719.4628591537476,0.0,4.996269855234358
69,28932.164604902267,730.6288456916809,0.0,5.073811428414451
70,28615.18006014824,726.6268572807312,0.0,5.0460198422273
71,8271.24826669693,460.7797882556915,0.0,3.1998596406645246
72,438.04827880859375,438.04827880859375,0.0,3.0420019361707897
73,91147.62013173103,286.2823348045349,0.0,1.988071769475937
74,85155.67840218544,799.3996121883392,0.0,5.551386195752356
75,82353.1031050682,896.9718084335327,0.0,6.228970891899532
76,79599.80493712425,758.2528295516968,0.0,5.265644649664561
77,64346.07910776138,317.80695104599,0.0,2.2069927155971527
78,54182.71011543274,695.0655872821808,0.0,4.826844356126255
79,44422.617978572845,568.5205824375153,0.0,3.948059600260523
80,27071.38643169403,562.6705965995789,0.0,3.9074346986081867
81,21603.054391145706,459.77994179725647,0.0,3.1929162624809475
82,18610.80766749382,373.2151200771332,0.0,2.591771667202314
83,10225.872589826584,751.2838382720947,0.0,5.217248876889546
84,67502.56250500679,299.7623281478882,0.0,2.0816828343603344
85,55170.5812664032,611.2930982112885,0.0,4.245090959800614
86,27542.6294131279,772.8226599693298,0.0,5.366824027564791
87,27515.422179698944,891.4913818836212,0.0,6.190912374191814
88,18041.081809043884,686.385146856308,0.0,4.766563519835472
89,7445.582969665527,464.32026386260986,0.0,3.2244462768236795
90,1936.4714324474335,548.9320666790009,0.0,3.812028240826395
91,158848.12418031693,388.12418031692505,0.0,2.695306807756424
92,155314.1527144909,390.5383563041687,0.0,2.7120719187789493
93,143416.13372612,820.3420159816742,0.0,5.696819555428293
94,131925.5193812847,756.7492899894714,0.0,5.255203402704662
95,129061.066239357,293.1352481842041,0.0,2.0356614457236395
96,101180.68073105812,758.119092464447,0.0,5.2647159198919935
97,93972.6778845787,549.2735750675201,0.0,3.8143998268577786
98,69698.47123026848,499.37131690979004,0.0,3.4678563674290976
99,67363.5559682846,258.65455174446106,0.0,1.7962121648920908
100,66927.07317876816,553.6628623008728,0.0,3.8448809882005057
