Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,0
Role 2,0
Role 5,0
Role 14,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
Pay Invoice,571.4714985609055,250.90842604637146,894.6020705699921,57147.149856090546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9685520733396213,1.742419625322024,6.212514378958279,396.85520733396214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),250.90842604637146,571.4714985609055,894.6020705699921
Process Cycle Time excluding out of timetable hours (s),250.90842604637146,571.4714985609055,894.6020705699921
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),250.90842604637146,571.4714985609055,894.6020705699921
Cost,1.742419625322024,3.9685520733396213,6.212514378958279


Process Cycle Time (s) distribution
From,To,Count
250,314,12
315,379,9
380,444,9
445,509,9
510,574,12
575,639,11
640,704,8
705,769,11
770,834,10
835,899,9

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
250,314,12
315,379,9
380,444,9
445,509,9
510,574,12
575,639,11
640,704,8
705,769,11
770,834,10
835,899,9

Process Cost distribution
From,To,Count
1,1,23
2,2,18
3,3,25
4,4,23
5,5,11
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0

In-timetable Cycle time (s) distribution
From,To,Count
250,314,12
315,379,9
380,444,9
445,509,9
510,574,12
575,639,11
640,704,8
705,769,11
770,834,10
835,899,9



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,449.09884119033813,449.09884119033813,0.0,3.1187419527106814
2,493.3971838951111,493.3971838951111,0.0,3.426369332604938
3,360.32800030708313,360.32800030708313,0.0,2.5022777799102993
4,255.8604221343994,255.8604221343994,0.0,1.7768084870444403
5,303.00697922706604,303.00697922706604,0.0,2.1042151335212917
6,834.2206659317017,834.2206659317017,0.0,5.79319906897015
7,363.35156989097595,363.35156989097595,0.0,2.5232747909095554
8,422.151451587677,422.151451587677,0.0,2.9316073026922016
9,800.0085995197296,800.0085995197296,0.0,5.555615274442567
10,384.5515902042389,384.5515902042389,0.0,2.6704971541961036
11,583.04993891716,583.04993891716,0.0,4.048957909146945
12,877.7421410083771,877.7421410083771,0.0,6.0954315347803965
13,869.1137580871582,869.1137580871582,0.0,6.035512208938599
14,482.38038396835327,482.38038396835327,0.0,3.3498637775580087
15,644.149384021759,644.149384021759,0.0,4.473259611262216
16,730.2531306743622,730.2531306743622,0.0,5.071202296349737
17,586.2537090778351,586.2537090778351,0.0,4.071206313040522
18,342.1767067909241,342.1767067909241,0.0,2.3762271304925284
19,608.370228767395,608.370228767395,0.0,4.224793255329132
20,319.628764629364,319.628764629364,0.0,2.2196441988150277
21,812.622186422348,812.622186422348,0.0,5.643209627932972
22,366.15775775909424,366.15775775909424,0.0,2.5427622066603766
23,786.7323229312897,786.7323229312897,0.0,5.463418909245068
24,578.475795507431,578.475795507431,0.0,4.01719302435716
25,317.770791053772,317.770791053772,0.0,2.206741604540083
26,279.22157621383667,279.22157621383667,0.0,1.939038723707199
27,725.5820813179016,725.5820813179016,0.0,5.038764453596539
28,757.5243053436279,757.5243053436279,0.0,5.260585453775194
29,817.5962870121002,817.5962870121002,0.0,5.677751993139585
30,405.5742471218109,405.5742471218109,0.0,2.816487827234798
31,877.0845096111298,877.0845096111298,0.0,6.09086465007729
32,511.07132148742676,511.07132148742676,0.0,3.5491063992182412
33,299.7238538265228,299.7238538265228,0.0,2.0814156515730753
34,486.68488574028015,486.68488574028015,0.0,3.379756150974168
35,553.0595266819,553.0595266819,0.0,3.8406911575131946
36,838.952329158783,838.952329158783,0.0,5.826057841380437
37,430.77957224845886,430.77957224845886,0.0,2.9915248072809644
38,539.9461858272552,539.9461858272552,0.0,3.7496262904670505
39,763.8975257873535,763.8975257873535,0.0,5.304843929078844
40,536.515976190567,536.515976190567,0.0,3.7258053902122708
41,894.6020705699921,894.6020705699921,0.0,6.212514378958279
42,806.789888381958,806.789888381958,0.0,5.602707558208042
43,598.177850484848,598.177850484848,0.0,4.154012850589222
44,653.4383852481842,653.4383852481842,0.0,4.537766564223501
45,757.4772663116455,757.4772663116455,0.0,5.260258793830872
46,592.4834179878235,592.4834179878235,0.0,4.114468180470997
47,882.782488822937,882.782488822937,0.0,6.130433950159285
48,783.9127466678619,783.9127466678619,0.0,5.443838518526819
49,852.180383682251,852.180383682251,0.0,5.917919331126743
50,326.3514349460602,326.3514349460602,0.0,2.26632940934764
51,839.505690574646,839.505690574646,0.0,5.829900628990597
52,751.7390658855438,751.7390658855438,0.0,5.220410179760721
53,421.4290566444397,421.4290566444397,0.0,2.9265906711419425
54,371.0465519428253,371.0465519428253,0.0,2.5767121662696204
55,557.4858765602112,557.4858765602112,0.0,3.8714296983347998
56,391.11653113365173,391.11653113365173,0.0,2.7160870217614703
57,440.8623569011688,440.8623569011688,0.0,3.0615441451470056
58,549.7576727867126,549.7576727867126,0.0,3.8177616165743933
59,850.5842537879944,850.5842537879944,0.0,5.906835095749961
60,250.90842604637146,250.90842604637146,0.0,1.742419625322024
61,502.7852373123169,502.7852373123169,0.0,3.4915641480022006
62,556.3349511623383,556.3349511623383,0.0,3.8634371608495712
63,829.9294326305389,829.9294326305389,0.0,5.763398837712076
64,548.264488697052,548.264488697052,0.0,3.807392282618417
65,703.5149919986725,703.5149919986725,0.0,4.8855207777685585
66,411.82341480255127,411.82341480255127,0.0,2.8598848250177173
67,285.66722989082336,285.66722989082336,0.0,1.9838002075751622
68,281.94265365600586,281.94265365600586,0.0,1.957935094833374
69,262.50587368011475,262.50587368011475,0.0,1.822957456111908
70,265.1731629371643,265.1731629371643,0.0,1.8414802981747522
71,401.0853474140167,401.0853474140167,0.0,2.785314912597338
72,684.0980832576752,684.0980832576752,0.0,4.750681133733855
73,471.68077063560486,471.68077063560486,0.0,3.2755609071917005
74,663.8857679367065,663.8857679367065,0.0,4.610317832893795
75,293.7850995063782,293.7850995063782,0.0,2.0401743021276264
76,251.89904499053955,251.89904499053955,0.0,1.7492989235454135
77,596.6720688343048,596.6720688343048,0.0,4.143556033571561
78,766.7869944572449,766.7869944572449,0.0,5.324909683730867
79,631.2687258720398,631.2687258720398,0.0,4.38381059633361
80,380.7065734863281,380.7065734863281,0.0,2.643795649210612
81,550.5412199497223,550.5412199497223,0.0,3.823202916317516
82,624.171778678894,624.171778678894,0.0,4.334526240825653
83,563.9915518760681,563.9915518760681,0.0,3.916607999139362
84,820.9258394241333,820.9258394241333,0.0,5.700873884889814
85,272.8220555782318,272.8220555782318,0.0,1.8945976081821654
86,616.3859581947327,616.3859581947327,0.0,4.280458043018977
87,473.32108068466187,473.32108068466187,0.0,3.286951949199041
88,684.7156701087952,684.7156701087952,0.0,4.754969931311077
89,822.6731469631195,822.6731469631195,0.0,5.713007965021664
90,580.5286657810211,580.5286657810211,0.0,4.031449067923758
91,744.3636510372162,744.3636510372162,0.0,5.169192021091779
92,573.271567106247,573.271567106247,0.0,3.981052549348937
93,549.7541091442108,549.7541091442108,0.0,3.8177368690570197
94,747.5134084224701,747.5134084224701,0.0,5.191065336267154
95,729.6983466148376,729.6983466148376,0.0,5.067349629269706
96,489.2708230018616,489.2708230018616,0.0,3.3977140486240387
97,690.0433852672577,690.0433852672577,0.0,4.791967953244845
98,671.9551000595093,671.9551000595093,0.0,4.66635486152437
99,468.0157210826874,468.0157210826874,0.0,3.250109174185329
100,716.6789615154266,716.6789615154266,0.0,4.976937232746018
