Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,0
Role 8,0
Role 2,0
Role 5,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51356.088640697,0.0,158420.6564462185,5135608.8640697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191
Pay Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),0.0,51356.088640697,158420.6564462185
Process Cycle Time excluding out of timetable hours (s),0.0,51356.088640697,158420.6564462185
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),0.0,51356.088640697,158420.6564462185
Cost,0.0,0.0,0.0


Process Cycle Time (s) distribution
From,To,Count
0,15842,26
15843,31685,20
31686,47528,14
47529,63371,6
63372,79214,8
79215,95057,5
95058,110900,6
110901,126743,3
126744,142586,11
142587,158429,1

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
0,15842,26
15843,31685,20
31686,47528,14
47529,63371,6
63372,79214,8
79215,95057,5
95058,110900,6
110901,126743,3
126744,142586,11
142587,158429,1

Process Cost distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

In-timetable Cycle time (s) distribution
From,To,Count
0,15842,26
15843,31685,20
31686,47528,14
47529,63371,6
63372,79214,8
79215,95057,5
95058,110900,6
110901,126743,3
126744,142586,11
142587,158429,1



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,0.0,0.0,0.0,0.0
2,19586.130043029785,19586.130043029785,0.0,0.0
3,17877.99206185341,17877.99206185341,0.0,0.0
4,12537.039599180222,12537.039599180222,0.0,0.0
5,12396.239983081818,12396.239983081818,0.0,0.0
6,6772.6860938072205,6772.6860938072205,0.0,0.0
7,0.0,0.0,0.0,0.0
8,66741.40837478638,66741.40837478638,0.0,0.0
9,49532.922321558,49532.922321558,0.0,0.0
10,34079.670687675476,34079.670687675476,0.0,0.0
11,27121.750386476517,27121.750386476517,0.0,0.0
12,26896.471309185028,26896.471309185028,0.0,0.0
13,26182.67414546013,26182.67414546013,0.0,0.0
14,15526.426554203033,15526.426554203033,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,140478.06365680695,140478.06365680695,0.0,0.0
18,131821.87150025368,131821.87150025368,0.0,0.0
19,96567.25191140175,96567.25191140175,0.0,0.0
20,95668.73572206497,95668.73572206497,0.0,0.0
21,94238.4992325306,94238.4992325306,0.0,0.0
22,76060.48022198677,76060.48022198677,0.0,0.0
23,74743.20342707634,74743.20342707634,0.0,0.0
24,64582.386456251144,64582.386456251144,0.0,0.0
25,61083.16703128815,61083.16703128815,0.0,0.0
26,8528.887771129608,8528.887771129608,0.0,0.0
27,6516.415482521057,6516.415482521057,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0
30,41232.73529410362,41232.73529410362,0.0,0.0
31,8874.320614337921,8874.320614337921,0.0,0.0
32,4656.901490211487,4656.901490211487,0.0,0.0
33,45409.493703603745,45409.493703603745,0.0,0.0
34,43149.86812567711,43149.86812567711,0.0,0.0
35,26478.68380522728,26478.68380522728,0.0,0.0
36,6292.102685213089,6292.102685213089,0.0,0.0
37,2381.484073162079,2381.484073162079,0.0,0.0
38,137936.60377264023,137936.60377264023,0.0,0.0
39,129805.76476573944,129805.76476573944,0.0,0.0
40,93921.54336762428,93921.54336762428,0.0,0.0
41,91971.26212024689,91971.26212024689,0.0,0.0
42,85348.89439678192,85348.89439678192,0.0,0.0
43,79399.69042634964,79399.69042634964,0.0,0.0
44,52753.78686332703,52753.78686332703,0.0,0.0
45,46179.92641830444,46179.92641830444,0.0,0.0
46,35971.827501535416,35971.827501535416,0.0,0.0
47,27069.849948883057,27069.849948883057,0.0,0.0
48,14002.455445051193,14002.455445051193,0.0,0.0
49,8410.853186368942,8410.853186368942,0.0,0.0
50,57097.970007658005,57097.970007658005,0.0,0.0
51,44625.04614329338,44625.04614329338,0.0,0.0
52,26225.15533065796,26225.15533065796,0.0,0.0
53,22236.479427099228,22236.479427099228,0.0,0.0
54,7528.3351991176605,7528.3351991176605,0.0,0.0
55,71810.49355983734,71810.49355983734,0.0,0.0
56,36337.29045557976,36337.29045557976,0.0,0.0
57,26369.038549423218,26369.038549423218,0.0,0.0
58,13020.629067897797,13020.629067897797,0.0,0.0
59,4021.2475712299347,4021.2475712299347,0.0,0.0
60,1025.4255847930908,1025.4255847930908,0.0,0.0
61,158420.6564462185,158420.6564462185,0.0,0.0
62,136238.08601474762,136238.08601474762,0.0,0.0
63,133866.8212814331,133866.8212814331,0.0,0.0
64,132337.1891746521,132337.1891746521,0.0,0.0
65,130309.3982117176,130309.3982117176,0.0,0.0
66,127793.17191958427,127793.17191958427,0.0,0.0
67,120823.33663368225,120823.33663368225,0.0,0.0
68,68214.79860973358,68214.79860973358,0.0,0.0
69,44217.95260977745,44217.95260977745,0.0,0.0
70,23241.825964212418,23241.825964212418,0.0,0.0
71,14603.674318790436,14603.674318790436,0.0,0.0
72,11538.021042346954,11538.021042346954,0.0,0.0
73,38358.163224458694,38358.163224458694,0.0,0.0
74,29867.08458685875,29867.08458685875,0.0,0.0
75,29743.976178646088,29743.976178646088,0.0,0.0
76,27779.762325525284,27779.762325525284,0.0,0.0
77,26590.867738723755,26590.867738723755,0.0,0.0
78,20595.694720745087,20595.694720745087,0.0,0.0
79,19240.99581336975,19240.99581336975,0.0,0.0
80,2051.030651330948,2051.030651330948,0.0,0.0
81,22926.94828772545,22926.94828772545,0.0,0.0
82,2742.205480337143,2742.205480337143,0.0,0.0
83,135923.60385751724,135923.60385751724,0.0,0.0
84,134907.33341121674,134907.33341121674,0.0,0.0
85,119412.69447398186,119412.69447398186,0.0,0.0
86,116890.65660524368,116890.65660524368,0.0,0.0
87,103017.95300102234,103017.95300102234,0.0,0.0
88,100946.94002890587,100946.94002890587,0.0,0.0
89,99011.40371847153,99011.40371847153,0.0,0.0
90,96293.97117257118,96293.97117257118,0.0,0.0
91,68048.28818655014,68048.28818655014,0.0,0.0
92,64192.1088411808,64192.1088411808,0.0,0.0
93,52403.43541073799,52403.43541073799,0.0,0.0
94,49367.091525793076,49367.091525793076,0.0,0.0
95,45123.7561044693,45123.7561044693,0.0,0.0
96,41157.69212794304,41157.69212794304,0.0,0.0
97,41129.66855430603,41129.66855430603,0.0,0.0
98,31866.73679471016,31866.73679471016,0.0,0.0
99,29297.444377422333,29297.444377422333,0.0,0.0
100,28030.891768455505,28030.891768455505,0.0,0.0
