Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 10,0
Role 6,0
Role 3,0
Role 2,0
Role 5,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
Pay Invoice,540.4591918683052,242.08040952682495,886.6417393684387,54045.91918683052,0.0,0.0,0.0,0.0,0.01,0.0,1.0,1.0,3.7531888324187874,1.6811139550473955,6.157234301169713,375.3188832418787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),242.08040952682495,540.4691918683052,886.6417393684387
Process Cycle Time excluding out of timetable hours (s),242.08040952682495,540.4591918683052,886.6417393684387
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),242.08040952682495,540.4691918683052,886.6417393684387
Cost,1.6811139550473955,3.7531888324187874,6.157234301169713


Process Cycle Time (s) distribution
From,To,Count
242,306,15
307,371,9
372,436,9
437,501,15
502,566,10
567,631,8
632,696,5
697,761,11
762,826,7
827,891,11

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
242,306,15
307,371,9
372,436,9
437,501,15
502,566,10
567,631,8
632,696,5
697,761,11
762,826,7
827,891,11

Process Cost distribution
From,To,Count
1,1,26
2,2,24
3,3,19
4,4,18
5,5,13
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0

In-timetable Cycle time (s) distribution
From,To,Count
242,306,15
307,371,9
372,436,9
437,501,15
502,566,10
567,631,8
632,696,5
697,761,11
762,826,7
827,891,11



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,548.5766022205353,548.5766022205353,0.0,3.8095597376426062
2,308.86631298065186,308.86631298065186,0.0,2.1449049512545266
3,652.8212158679962,652.8212158679962,0.0,4.533480665749973
4,568.1618165969849,568.1618165969849,0.0,3.945568170812395
5,867.0473237037659,867.0473237037659,0.0,6.021161970165041
6,747.5446374416351,747.5446374416351,0.0,5.191282204455799
7,478.57163858413696,478.57163858413696,0.0,3.3234141568342843
8,253.79933166503906,253.79933166503906,0.0,1.7624953587849934
9,809.760986328125,809.760986328125,0.0,5.623340182834202
10,733.0961210727692,733.0961210727692,0.0,5.090945285227564
11,245.98419737815857,245.98419737815857,0.0,1.708223592903879
12,597.9569585323334,597.9569585323334,0.0,4.152478878696759
13,436.18948125839233,436.18948125839233,0.0,3.029093619849947
14,255.79873490333557,255.79873490333557,0.0,1.7763801034953859
15,819.5544898509979,819.5544898509979,0.0,5.691350623965263
16,743.2555937767029,743.2555937767029,0.0,5.161497179004881
17,739.6337950229645,739.6337950229645,0.0,5.136345798770587
18,563.1907696723938,563.1907696723938,0.0,3.911047011613846
19,305.97271728515625,305.97271728515625,0.0,2.124810536702474
20,466.1088683605194,466.1088683605194,0.0,3.236867141392496
21,689.2680633068085,689.2680633068085,0.0,4.786583772963947
22,679.3887603282928,679.3887603282928,0.0,4.717977502279812
23,461.82561016082764,461.82561016082764,0.0,3.2071222927835255
24,593.0005629062653,593.0005629062653,0.0,4.1180594646268425
25,474.9573783874512,474.9573783874512,0.0,3.2983151276906333
26,280.8233735561371,280.8233735561371,0.0,1.9501623163620632
27,830.7416844367981,830.7416844367981,0.0,5.769039475255543
28,538.0610978603363,538.0610978603363,0.0,3.736535401807891
29,422.11641097068787,422.11641097068787,0.0,2.931363965074221
30,389.2830967903137,389.2830967903137,0.0,2.703354838821623
31,839.5220682621002,839.5220682621002,0.0,5.8300143629312515
32,274.2693827152252,274.2693827152252,0.0,1.9046484910779529
33,389.69556736946106,389.69556736946106,0.0,2.7062192178434796
34,745.113365650177,745.113365650177,0.0,5.174398372570674
35,509.7542107105255,509.7542107105255,0.0,3.5399597966008716
36,741.7635228633881,741.7635228633881,0.0,5.151135575440195
37,638.4145050048828,638.4145050048828,0.0,4.433434062533909
38,861.0085155963898,861.0085155963898,0.0,5.9792258027527065
39,326.00708746910095,326.00708746910095,0.0,2.263938107424312
40,578.8522148132324,578.8522148132324,0.0,4.019807047314114
41,267.00105929374695,267.00105929374695,0.0,1.8541740228732426
42,319.75089502334595,319.75089502334595,0.0,2.2204923265510135
43,343.0221130847931,343.0221130847931,0.0,2.382098007533285
44,540.6982357501984,540.6982357501984,0.0,3.7548488593763776
45,445.0661313533783,445.0661313533783,0.0,3.0907370232873492
46,450.1435811519623,450.1435811519623,0.0,3.1259970913330712
47,373.8183751106262,373.8183751106262,0.0,2.5959609382682376
48,845.4799621105194,845.4799621105194,0.0,5.871388625767496
49,307.4545466899872,307.4545466899872,0.0,2.1351010186804666
50,423.3544189929962,423.3544189929962,0.0,2.939961243006918
51,552.2122781276703,552.2122781276703,0.0,3.8348074869977102
52,461.76418471336365,461.76418471336365,0.0,3.2066957271761365
53,252.81564164161682,252.81564164161682,0.0,1.7556641780667834
54,718.5647420883179,718.5647420883179,0.0,4.990032931168874
55,292.37926602363586,292.37926602363586,0.0,2.0304115696085825
56,573.7886354923248,573.7886354923248,0.0,3.9846433020300336
57,857.1067159175873,857.1067159175873,0.0,5.952129971649912
58,731.8867788314819,731.8867788314819,0.0,5.082547075218624
59,289.6823310852051,289.6823310852051,0.0,2.0116828547583685
60,434.55240273475647,434.55240273475647,0.0,3.0177250189913645
61,636.3978247642517,636.3978247642517,0.0,4.4194293386406365
62,886.6417393684387,886.6417393684387,0.0,6.157234301169713
63,578.7413890361786,578.7413890361786,0.0,4.019037423862351
64,450.28912138938904,450.28912138938904,0.0,3.127007787426313
65,527.426344871521,527.426344871521,0.0,3.6626829504966736
66,263.8916223049164,263.8916223049164,0.0,1.8325807104508083
67,317.2990608215332,317.2990608215332,0.0,2.203465700149536
68,249.56651759147644,249.56651759147644,0.0,1.7331008166074753
69,596.5011932849884,596.5011932849884,0.0,4.14236939781242
70,557.4088606834412,557.4088606834412,0.0,3.87089486585723
71,383.1089632511139,383.1089632511139,0.0,2.6604789114660687
72,459.05194187164307,459.05194187164307,0.0,3.1878607074419656
73,470.289803981781,470.289803981781,0.0,3.265901416540146
74,795.7454295158386,795.7454295158386,0.0,5.526009927193324
75,878.7607133388519,877.7607133388519,0.0,6.095560509297583
76,329.38342094421387,329.38342094421387,0.0,2.287384867668152
77,464.0672540664673,464.0672540664673,0.0,3.222689264350467
78,335.8629355430603,335.8629355430603,0.0,2.3323814968268075
79,446.42251467704773,446.42251467704773,0.0,3.1001563519239426
80,242.08040952682495,242.08040952682495,0.0,1.6811139550473955
81,858.4708383083344,858.4708383083344,0.0,5.9616030438078775
82,784.3785192966461,784.3785192966461,0.0,5.447073050671154
83,245.06111192703247,245.06111192703247,0.0,1.7018132772710588
84,478.0436556339264,478.0436556339264,0.0,3.3197476085689335
85,607.5566167831421,607.5566167831421,0.0,4.219143172105153
86,541.1082479953766,541.1082479953766,0.0,3.7576961666345596
87,329.163423538208,329.163423538208,0.0,2.2858571079042225
88,245.27670121192932,245.27670121192932,0.0,1.7033104250828426
89,736.2274539470673,736.2274539470673,0.0,5.11269065241019
90,469.5624523162842,469.5624523162842,0.0,3.260850363307529
91,858.4431517124176,858.4431517124176,0.0,5.961410775780678
92,798.0900228023529,798.0900228023529,0.0,5.542291825016339
93,851.7508244514465,851.7508244514465,0.0,5.914936280912823
94,418.96907138824463,418.96907138824463,0.0,2.909507440196143
95,547.2907979488373,547.2907979488373,0.0,3.80063054131137
96,722.6745069026947,722.6745069026947,0.0,5.018572964602047
97,716.5670754909515,716.5670754909515,0.0,4.976160246464941
98,824.1487436294556,824.1487436294556,0.0,5.723255164093441
99,444.5841398239136,444.5841398239136,0.0,3.0873898598882885
100,814.3144040107727,814.3144040107727,0.0,5.654961138963699
