Resource utilization
Resource,Utilization %
Role 1,0
SYSTEM,0
Role 4,0
Role 6,0
Role 3,0
Role 2,0
Role 5,0
Role 35,0

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Amend Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
Analyze Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Analyze Quotation Comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
Approve Purchase Order for payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
Pay Invoice,597.9644589757919,246.29795289039612,894.0474412441254,59796.44589757919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152530965109666,1.7104024506277509,6.208662786417538,415.2530965109666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),246.29795289039612,597.9644589757919,894.0474412441254
Process Cycle Time excluding out of timetable hours (s),246.29795289039612,597.9644589757919,894.0474412441254
Process Waiting Time (s),0.0,0.0,0.0
Accumulated Process Duration (s),246.29795289039612,597.9644589757919,894.0474412441254
Cost,1.7104024506277509,4.152530965109666,6.208662786417538


Process Cycle Time (s) distribution
From,To,Count
246,310,9
311,375,12
376,440,9
441,505,5
506,570,7
571,635,6
636,700,18
701,765,6
766,830,13
831,895,15

Process Waiting Time (s) distribution
From,To,Count
0,-1,100
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

Accumulated Process Duration (s) distribution
From,To,Count
246,310,9
311,375,12
376,440,9
441,505,5
506,570,7
571,635,6
636,700,18
701,765,6
766,830,13
831,895,15

Process Cost distribution
From,To,Count
1,1,22
2,2,15
3,3,19
4,4,27
5,5,17
6,6,0
7,7,0
8,8,0
9,9,0
10,10,0

In-timetable Cycle time (s) distribution
From,To,Count
246,310,9
311,375,12
376,440,9
441,505,5
506,570,7
571,635,6
636,700,18
701,765,6
766,830,13
831,895,15



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,807.3178515434265,807.3178515434265,0.0,5.606373969051573
2,335.8410756587982,335.8410756587982,0.0,2.3322296920749874
3,799.406896352768,799.406896352768,0.0,5.551436780227555
4,806.7144958972931,806.7144958972931,0.0,5.6021839992867575
5,334.22908091545105,334.22908091545105,0.0,2.3210352841350765
6,852.2281126976013,852.2281126976013,0.0,5.9182507826222315
7,687.2070019245148,687.2070019245148,0.0,4.772270846698019
8,711.2967619895935,711.2967619895935,0.0,4.939560847149955
9,674.8180584907532,674.8180584907532,0.0,4.686236517296897
10,699.7988305091858,699.7988305091858,0.0,4.859714100758235
11,864.0752193927765,864.0752193927765,0.0,6.000522356894281
12,422.51885199546814,422.51885199546814,0.0,2.9341586944129734
13,774.6398286819458,774.6398286819458,0.0,5.379443254735735
14,772.269927740097,772.269927740097,0.0,5.36298560930623
15,484.1423165798187,484.1423165798187,0.0,3.362099420693186
16,764.7111113071442,764.7111113071442,0.0,5.310493828521834
17,326.6412262916565,326.6412262916565,0.0,2.2683418492476144
18,646.9405746459961,646.9405746459961,0.0,4.492642879486084
19,565.4325275421143,565.4325275421143,0.0,3.9266147745980158
20,697.489679813385,697.489679813385,0.0,4.8436783320373955
21,326.7542374134064,326.7542374134064,0.0,2.2691266487042108
22,603.7232959270477,603.7232959270477,0.0,4.192522888382276
23,246.29795289039612,246.29795289039612,0.0,1.7104024506277509
24,511.981098651886,511.981098651886,0.0,3.5554242961936526
25,259.1421821117401,259.1421821117401,0.0,1.799598486887084
26,808.7224118709564,808.7224118709564,0.0,5.616127860214975
27,596.5029587745667,596.5029587745667,0.0,4.1423816581567126
28,876.258287191391,876.258287191391,0.0,6.08512699438466
29,647.4679465293884,647.4679465293884,0.0,4.496305184231864
30,339.09416222572327,339.09416222572327,0.0,2.354820571011967
31,262.2919192314148,262.2919192314148,0.0,1.8214716613292694
32,684.5658466815948,684.5658466815948,0.0,4.753929490844409
33,567.0469875335693,567.0469875335693,0.0,3.937826302316454
34,703.9741473197937,703.9741473197937,0.0,4.888709356387456
35,668.622065782547,668.622065782547,0.0,4.643208790156576
36,413.31454491615295,413.31454491615295,0.0,2.8702398952510624
37,333.91823744773865,333.91823744773865,0.0,2.3188766489426293
38,677.2836616039276,677.2836616039276,0.0,4.703358761138386
39,328.05817890167236,328.05817890167236,0.0,2.2781817979282803
40,779.078583240509,779.078583240509,0.0,5.410267939170201
41,342.70609426498413,342.70609426498413,0.0,2.3799034323957233
42,593.4729056358337,593.4729056358337,0.0,4.121339622471067
43,801.7075474262238,801.7075474262238,0.0,5.5674135237932205
44,355.16582322120667,355.16582322120667,0.0,2.4664293279250464
45,285.4616630077362,285.4616630077362,0.0,1.982372659775946
46,401.5509476661682,401.5509476661682,0.0,2.7885482476817236
47,436.5002567768097,436.5002567768097,0.0,3.0312517831722894
48,553.8599236011505,553.8599236011505,0.0,3.846249469452434
49,694.2645525932312,694.2645525932312,0.0,4.821281615230772
50,443.01747155189514,443.01747155189514,0.0,3.076510219110383
51,704.8223378658295,704.8223378658295,0.0,4.894599568512705
52,786.5891005992889,786.5891005992889,0.0,5.462424309717284
53,425.9419746398926,425.9419746398926,0.0,2.9579303794436984
54,268.36260533332825,268.36260533332825,0.0,1.8636292037036684
55,879.6737878322601,879.6737878322601,0.0,6.10884574883514
56,669.3342838287354,669.3342838287354,0.0,4.648154748810662
57,366.73562717437744,366.73562717437744,0.0,2.5467751887109547
58,282.32430505752563,282.32430505752563,0.0,1.9605854517883725
59,481.63091111183167,481.63091111183167,0.0,3.3446591049432755
60,318.6203541755676,318.6203541755676,0.0,2.212641348441442
61,834.4881718158722,834.4881718158722,0.0,5.7950567487213345
62,350.5765209197998,350.5765209197998,0.0,2.4345591730541654
63,832.7382161617279,832.7382161617279,0.0,5.782904278900888
64,465.71337723731995,465.71337723731995,0.0,3.2341206752591662
65,300.25237369537354,300.25237369537354,0.0,2.085085928440094
66,699.426097869873,699.426097869873,0.0,4.8571256796518965
67,836.5454080104828,836.5454080104828,0.0,5.8093431111839084
68,892.899026632309,892.899026632309,0.0,6.20068768494659
69,824.5739238262177,824.5739238262177,0.0,5.726207804348734
70,522.0039639472961,522.0039639472961,0.0,3.625027527411779
71,803.0858924388885,803.0858924388885,0.0,5.576985364158948
72,813.1169457435608,813.1169457435608,0.0,5.6466454565525055
73,591.8749811649323,591.8749811649323,0.0,4.110242924756474
74,643.5117447376251,643.5117447376251,0.0,4.468831560677952
75,717.1279175281525,717.1279175281525,0.0,4.9800549828343925
76,832.8157334327698,832.8157334327698,0.0,5.783442593283123
77,383.11453199386597,383.11453199386597,0.0,2.6605175832907357
78,656.9771416187286,656.9771416187286,0.0,4.562341261241171
79,846.2139503955841,846.2139503955841,0.0,5.876485766636001
80,894.0474412441254,894.0474412441254,0.0,6.208662786417538
81,680.1298620700836,680.1298620700836,0.0,4.7231240421533585
82,294.57227778434753,294.57227778434753,0.0,2.045640817946858
83,697.8800663948059,697.8800663948059,0.0,4.84638934996393
84,826.4931581020355,826.4931581020355,0.0,5.739535820153025
85,865.6421773433685,865.6421773433685,0.0,6.011404009328948
86,735.9545388221741,735.9545388221741,0.0,5.11079540848732
87,857.5148046016693,857.5148046016693,0.0,5.954963920844926
88,691.6462757587433,691.6462757587433,0.0,4.803099137213495
89,554.1006379127502,554.1006379127502,0.0,3.847921096616321
90,679.7232847213745,679.7232847213745,0.0,4.720300588342878
91,877.9034788608551,877.9034788608551,0.0,6.096551936533716
92,420.9401354789734,420.9401354789734,0.0,2.9231953852706485
93,582.9527266025543,582.9527266025543,0.0,4.048282823628849
94,548.7017576694489,548.7017576694489,0.0,3.810428872704506
95,397.8211979866028,397.8211979866028,0.0,2.7626472082402973
96,843.6554491519928,843.6554491519928,0.0,5.858718396888839
97,423.13839650154114,423.13839650154114,0.0,2.938461086816258
98,453.6317398548126,453.6317398548126,0.0,3.150220415658421
99,277.19800662994385,277.19800662994385,0.0,1.9249861571523879
100,592.1819553375244,592.1819553375244,0.0,4.11237468984392
